Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",08/16/2017,26.0,33.5,29.4,25.5,80.68,42.2,8.1,,282.42,,18.05,8.33,0.0,2.0,73.3,1001.6,"Lightning Without Thunder, Thunderstorm, Rain, Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/17/2017,25.0,34.0,29.0,25.8,83.7,43.5,10.3,,150.5,,0.11,8.33,0.0,2.0,67.9,999.6,"Mist, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/18/2017,26.0,31.0,28.9,25.6,82.93,39.1,10.3,,128.38,,0.57,8.33,0.0,2.3,64.8,1000.8,"Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/19/2017,27.0,32.0,28.7,26.0,85.63,40.6,13.9,,128.08,,18.78,16.67,0.0,2.2,58.1,1003.6,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/20/2017,26.0,32.0,28.8,26.0,85.43,40.6,10.3,,135.75,,5.22,8.33,0.0,2.1,55.7,1003.8,"Rain, Light Rain, Sky Coverage Decreasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/21/2017,26.0,35.0,29.9,26.2,81.56,46.7,8.1,,153.5,,0.0,0.0,0.0,2.2,47.2,1003.1,"Light Drizzle, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",08/22/2017,28.0,33.0,29.3,26.1,83.24,42.1,5.8,,149.88,,35.65,4.17,0.0,2.0,57.7,1002.9,"Thunderstorm, Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/23/2017,25.0,31.0,28.1,26.0,88.55,39.1,11.4,,137.25,,50.26,8.33,0.0,2.0,63.2,1003.3,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/24/2017,26.0,34.0,29.4,25.3,79.54,41.1,8.1,,107.33,,0.14,8.33,0.0,2.3,54.9,1002.0,"Light Drizzle, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/25/2017,27.0,34.0,30.1,25.7,78.24,43.5,13.9,,147.25,,0.0,4.17,0.0,2.4,42.9,1001.1,"Rain, Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
