Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",02/02/2021,12.0,24.1,18.1,8.9,59.37,,6.9,,133.19,,0.0,0.0,0.0,1.6,0.0,1017.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/03/2021,13.1,25.0,18.2,10.3,61.91,,8.1,,89.0,,0.0,0.0,0.0,1.4,0.0,1016.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/04/2021,14.0,27.0,19.8,11.0,59.98,26.6,6.9,,91.92,,0.0,0.0,0.0,1.6,0.0,1016.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/05/2021,14.0,28.0,21.2,12.1,59.81,27.2,5.8,,78.22,,0.0,0.0,0.0,1.8,0.0,1014.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/06/2021,16.1,27.1,21.4,13.0,60.86,27.0,8.1,,157.83,,0.0,0.0,0.0,1.8,4.5,1014.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/07/2021,17.2,24.5,20.6,13.6,65.36,,11.4,,141.58,,0.32,4.17,0.0,1.7,43.3,1015.4,"Mist, Thunderstorm, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",02/08/2021,15.0,26.0,19.9,11.8,62.08,,9.2,,206.71,,0.0,0.0,0.0,2.1,0.0,1015.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/09/2021,14.6,27.0,20.5,11.3,59.31,26.5,5.8,,106.26,,0.0,0.0,0.0,2.0,0.0,1014.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/10/2021,14.0,28.0,21.2,12.7,61.7,27.3,6.9,,55.95,,0.0,0.0,0.0,1.8,1.4,1012.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/11/2021,15.9,29.0,21.9,14.8,67.19,28.5,5.8,,63.68,,0.0,0.0,0.0,1.4,2.8,1012.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/12/2021,18.0,29.0,23.2,14.1,61.57,27.8,6.9,,109.41,,0.0,0.0,0.0,1.7,30.9,,,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",02/13/2021,17.0,29.0,22.8,16.8,70.89,29.4,3.4,,23.24,,0.0,0.0,0.0,1.3,11.8,1013.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/14/2021,20.0,29.0,24.1,18.7,73.64,29.8,5.8,,125.7,,0.0,0.0,0.0,1.3,3.3,1013.2,"Mist, Fog, Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/15/2021,20.8,30.0,24.2,17.8,70.79,30.0,6.9,,89.79,,0.0,0.0,0.0,1.6,16.4,1011.9,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/16/2021,20.0,31.0,24.5,17.8,70.09,30.1,3.8,,96.65,,0.0,0.0,0.0,1.4,0.7,1012.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/17/2021,19.0,27.1,22.7,17.9,75.23,28.1,13.9,,115.46,,0.0,0.0,0.0,1.1,39.8,1013.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",02/18/2021,18.0,30.0,23.6,15.4,63.62,29.6,5.8,,121.71,,0.0,0.0,0.0,1.4,21.0,1014.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/19/2021,20.0,30.0,24.4,16.7,64.24,29.7,9.2,,67.46,,0.0,0.0,0.0,1.5,45.0,1016.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",02/20/2021,20.7,28.0,23.7,17.1,68.12,28.2,9.2,,134.55,,0.0,0.0,0.0,1.6,66.0,1016.5,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",02/21/2021,18.0,30.0,24.0,14.5,58.32,29.4,6.9,,90.83,,0.0,0.0,0.0,1.7,24.7,1015.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/22/2021,18.0,30.0,24.2,15.4,60.74,29.8,6.9,,56.0,,0.0,0.0,0.0,1.6,0.0,1014.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/23/2021,19.7,32.0,25.5,16.3,59.79,31.3,9.2,,85.04,,0.0,0.0,0.0,1.5,0.0,1011.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/24/2021,21.9,32.0,26.0,18.6,66.91,32.0,8.1,,113.09,,0.0,0.0,0.0,1.6,5.3,1010.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/25/2021,20.9,34.0,27.3,15.5,53.88,32.5,9.2,,174.96,,0.0,0.0,0.0,1.8,0.0,1009.0,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/26/2021,22.0,35.0,27.7,18.3,61.29,34.1,8.1,,136.42,,0.0,0.0,0.0,1.7,2.2,1006.7,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/27/2021,21.9,34.6,28.3,14.7,49.64,33.0,11.4,,158.42,,0.0,0.0,0.0,2.1,3.8,1007.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",02/28/2021,23.5,36.0,28.9,17.8,57.38,34.7,9.2,,208.83,,0.0,0.0,0.0,2.2,17.7,1008.4,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/01/2021,24.0,35.0,28.1,19.8,66.57,34.8,9.2,,155.88,,0.0,0.0,0.0,1.8,24.6,1011.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/02/2021,23.0,32.9,27.7,21.8,73.17,34.8,6.9,,112.26,,0.0,0.0,0.0,1.8,15.1,1011.4,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/03/2021,22.0,32.0,26.8,15.4,53.49,30.8,10.3,,160.83,,0.0,0.0,0.0,2.0,12.5,1011.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/04/2021,20.0,33.0,26.7,16.4,56.65,32.2,8.1,,128.29,,0.0,0.0,0.0,1.8,0.0,1011.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/05/2021,24.0,33.0,27.5,21.5,71.86,35.3,8.1,,194.5,,0.0,0.0,0.0,1.8,14.1,1009.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/06/2021,22.9,35.0,28.4,17.9,57.31,34.6,9.2,,179.75,,0.0,0.0,0.0,2.0,5.2,1009.3,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/07/2021,21.0,33.7,27.4,19.4,65.8,33.7,5.8,,97.58,,0.0,0.0,0.0,1.8,3.1,1010.8,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/08/2021,25.0,33.2,27.8,21.8,72.53,35.7,10.3,,161.46,,0.0,0.0,0.0,1.8,26.8,1011.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/09/2021,24.0,32.6,27.2,22.7,77.56,36.0,11.4,,192.92,,0.0,0.0,0.0,1.9,28.3,1010.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/10/2021,24.0,30.3,26.9,23.4,81.88,35.1,9.2,,164.33,,0.0,0.0,0.0,2.0,57.1,1011.2,"Mist, Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/11/2021,24.0,31.6,27.5,24.0,81.85,37.8,5.8,,119.54,,0.0,0.0,0.0,2.0,48.4,1012.3,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/12/2021,24.9,31.3,27.6,23.5,79.36,35.5,4.7,,56.88,,0.0,0.0,0.0,1.8,33.6,1013.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/13/2021,22.0,30.6,25.9,20.5,73.17,33.9,20.8,28.9,198.25,,0.0,0.0,0.0,1.6,51.1,1013.7,"Mist, Fog, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/14/2021,20.0,32.1,25.7,17.2,62.73,32.1,6.9,,121.92,,0.0,0.0,0.0,2.1,9.4,1011.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/15/2021,23.0,34.1,28.2,18.1,56.88,35.2,6.9,,198.96,,0.0,0.0,0.0,2.2,15.7,1010.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/16/2021,24.0,35.1,28.7,17.4,55.75,34.2,11.4,,143.88,,0.0,0.0,0.0,2.2,4.0,1009.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/17/2021,24.0,35.6,29.4,15.7,48.16,34.2,5.8,,127.73,,0.0,0.0,0.0,2.0,6.6,1009.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/18/2021,23.0,35.0,29.2,16.1,49.72,33.7,12.8,,95.61,,0.0,0.0,0.0,1.9,21.5,1009.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/19/2021,23.0,36.0,29.6,14.9,45.78,34.1,10.3,,114.09,,0.0,0.0,0.0,2.1,34.7,1008.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/20/2021,24.0,36.1,30.2,17.5,50.11,35.1,5.8,,134.0,,0.0,0.0,0.0,2.0,32.3,1006.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/21/2021,25.0,36.4,30.3,20.5,59.28,36.9,5.8,,65.17,,0.0,0.0,0.0,1.8,38.5,1007.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/22/2021,25.0,36.7,30.7,20.5,57.64,39.2,6.9,,76.73,,0.0,0.0,0.0,1.8,19.5,1009.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/23/2021,25.0,36.2,30.7,20.1,55.99,38.4,8.1,,124.48,,0.0,0.0,0.0,2.0,16.5,1010.3,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/24/2021,26.0,36.7,30.7,20.4,57.31,37.7,9.2,,112.58,,0.0,0.0,0.0,2.0,31.1,1009.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/25/2021,26.0,37.2,31.2,15.5,43.24,35.4,10.3,,118.83,,0.0,0.0,0.0,2.2,16.2,1008.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/26/2021,25.6,36.1,30.8,15.2,41.15,34.9,6.9,,104.65,,0.0,0.0,0.0,2.0,53.6,1008.9,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/27/2021,24.0,35.6,30.0,17.5,48.91,36.5,9.2,,94.33,,0.0,0.0,0.0,2.2,17.0,1008.0,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/28/2021,25.0,35.0,30.0,22.5,66.32,38.6,9.2,,138.0,,0.0,0.0,0.0,1.9,23.1,1006.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/29/2021,25.0,36.1,29.9,24.7,75.48,43.5,11.4,,191.21,,0.0,0.0,0.0,1.9,18.1,1004.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",03/30/2021,27.8,37.7,31.3,25.8,74.41,46.0,12.8,,225.42,,0.0,0.0,0.0,1.9,28.8,999.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",03/31/2021,27.6,39.0,32.3,22.6,61.74,42.1,9.2,,214.13,,0.0,0.0,0.0,2.2,10.3,997.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",04/01/2021,26.0,38.4,31.2,22.0,65.57,39.6,12.8,,154.08,,0.0,0.0,0.0,1.9,9.5,1000.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",04/02/2021,27.0,35.1,30.4,23.2,68.5,39.2,11.4,,113.79,,0.0,0.0,0.0,2.1,28.8,1004.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",04/03/2021,27.0,36.0,30.6,23.9,70.26,41.9,9.2,,192.46,,0.0,0.0,0.0,2.0,40.2,1006.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",04/04/2021,22.0,36.0,29.9,21.4,63.81,40.6,20.8,,120.13,,0.08,4.17,0.0,2.1,40.8,1007.5,"Lightning Without Thunder, Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",04/05/2021,23.0,34.0,28.1,20.7,64.73,38.3,8.1,,96.04,,27.1,8.33,0.0,2.1,27.7,1009.1,"Mist, Thunderstorm, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",04/06/2021,25.6,35.9,29.6,21.9,66.13,36.7,13.9,,142.43,,0.0,0.0,0.0,2.0,12.7,1008.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",04/07/2021,26.0,34.0,29.3,23.8,73.53,40.6,13.9,,171.5,,0.0,0.0,0.0,2.2,26.8,1008.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",04/08/2021,26.6,34.0,29.6,24.9,77.12,40.6,17.2,,214.04,,0.0,0.0,0.0,2.1,58.9,1007.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",04/09/2021,26.7,34.0,30.0,24.6,73.86,42.0,16.1,,182.71,,0.0,0.0,0.0,2.2,63.1,1008.1,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",04/10/2021,27.4,35.1,30.5,24.6,73.46,40.6,11.4,,215.08,,0.0,0.0,0.0,2.1,54.4,1009.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
